,date,ticker,inventory,deferredLongTermLiab,dividendsPaid,operatingIncome,otherCurrentAssets,netTangibleAssets,otherLiab,issuanceOfStock,grossProfit,netIncomeApplicableToCommonShares,totalCurrentLiabilities,commonStock,totalCurrentAssets,incomeBeforeTax,incomeTaxExpense,totalOtherIncomeExpenseNet,interestExpense,repurchaseOfStock,netReceivables,longTermDebt,changeToNetincome,changeInCash,capitalExpenditures,effectOfAccountingCharges,otherItems,otherCashflowsFromInvestingActivities,depreciation,changeToAccountReceivables,extraordinaryItems,otherCurrentLiab,totalStockholderEquity,intangibleAssets,effectOfExchangeRate,sellingGeneralAdministrative,cash,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,netIncomeFromContinuingOps,treasuryStock,deferredLongTermAssetCharges,shortLongTermDebt,totalLiab,costOfRevenue,nonRecurring,otherStockholderEquity,totalCashFromOperatingActivities,otherAssets,totalOperatingExpenses,discontinuedOperations,propertyPlantEquipment,otherCashflowsFromFinancingActivities,netIncome,goodWill,capitalSurplus,otherOperatingExpenses,minorityInterest,ebit,investments,longTermInvestments,shortTermInvestments,retainedEarnings,changeToLiabilities,changeToInventory,changeToOperatingActivities,totalAssets,accountsPayable,netBorrowings,researchDevelopment,totalRevenue,company_name,sector,specific
0,"31 December, 2020",PFE,8046000000.0,,-8440000000.0,10129000000.0,3588000000.0,-14810000000.0,26589000000.0,425000000.0,33334000000.0,9616000000.0,25920000000.0,470000000.0,35067000000.0,7498000000.0,477000000.0,-2631000000.0,-1449000000.0,,11194000000.0,37133000000.0,304000000.0,475000000.0,-2252000000.0,,,192000000.0,4758000000.0,-1249000000.0,,12076000000.0,63238000000.0,28471000000.0,-8000000.0,10890000000.0,1784000000.0,-4271000000.0,-9649000000.0,7021000000.0,-122676000000.0,900000000.0,2002000000.0,90756000000.0,8574000000.0,,-11688000000.0,14403000000.0,5442000000.0,31779000000.0,2631000000.0,15293000000.0,11121000000.0,9616000000.0,49577000000.0,88674000000.0,,235000000.0,10129000000.0,-1672000000.0,20379000000.0,10437000000.0,96770000000.0,353000000.0,-736000000.0,1357000000.0,154229000000.0,4309000000.0,-12755000000.0,8879000000,41908000000.0,Pfizer Inc.,Healthcare,Drug Manufacturers—General
1,"31 December, 2019",PFE,7068000000.0,,-8043000000.0,8379000000.0,6528000000.0,-19012000000.0,29859000000.0,394000000.0,33129000000.0,16272000000.0,37304000000.0,468000000.0,32803000000.0,11485000000.0,618000000.0,3106000000.0,-1573000000.0,-8865000000.0,9508000000.0,35955000000.0,-5487000000.0,125000000.0,-2072000000.0,,,102000000.0,5755000000.0,-1140000000.0,,11672000000.0,63126000000.0,33936000000.0,-32000000.0,12557000000.0,1121000000.0,-3945000000.0,-8485000000.0,10867000000.0,-122440000000.0,700000000.0,1462000000.0,104148000000.0,8043000000.0,,-11639000000.0,12588000000.0,17982000000.0,32793000000.0,5435000000.0,14258000000.0,-735000000.0,16273000000.0,48202000000.0,87428000000.0,,303000000.0,8379000000.0,9304000000.0,20413000000.0,8525000000.0,97670000000.0,-340000000.0,-1080000000.0,-1393000000.0,167594000000.0,3887000000.0,8764000000.0,7731000000,41172000000.0,Pfizer Inc.,Healthcare,Drug Manufacturers—General
2,"31 December, 2018",PFE,7508000000.0,,-7978000000.0,7355000000.0,12089000000.0,-25234000000.0,30519000000.0,1259000000.0,31953000000.0,11152000000.0,31858000000.0,467000000.0,49926000000.0,3595000000.0,-266000000.0,-3760000000.0,-1316000000.0,-12198000000.0,11399000000.0,33287000000.0,-1104000000.0,-205000000.0,-1984000000.0,,,227000000.0,6112000000.0,-458000000.0,,12212000000.0,63388000000.0,35211000000.0,-116000000.0,12149000000.0,1139000000.0,4525000000.0,-20441000000.0,3861000000.0,-112886000000.0,800000000.0,4781000000.0,95664000000.0,8872000000.0,,-11276000000.0,15827000000.0,4387000000.0,33470000000.0,7328000000.0,13385000000.0,-589000000.0,11153000000.0,53411000000.0,86253000000.0,-1002000000.0,351000000.0,7355000000.0,6434000000.0,3102000000.0,17694000000.0,89554000000.0,404000000.0,-432000000.0,152000000.0,159422000000.0,4674000000.0,-935000000.0,7713000000,40825000000.0,Pfizer Inc.,Healthcare,Drug Manufacturers—General
3,"31 December, 2017",PFE,7578000000.0,,-7659000000.0,14711000000.0,2197000000.0,-33406000000.0,35999000000.0,862000000.0,41720000000.0,21307000000.0,30427000000.0,464000000.0,41142000000.0,12304000000.0,-9049000000.0,-2407000000.0,-1270000000.0,-5000000000.0,11271000000.0,33715000000.0,-12018000000.0,-1235000000.0,-1956000000.0,,,671000000.0,6178000000.0,259000000.0,,10435000000.0,71287000000.0,48741000000.0,53000000.0,14606000000.0,1342000000.0,-4740000000.0,-13350000000.0,21353000000.0,-98746000000.0,700000000.0,3547000000.0,100141000000.0,10826000000.0,,-9321000000.0,16802000000.0,4605000000.0,37835000000.0,2000000.0,13865000000.0,-612000000.0,21308000000.0,55952000000.0,84278000000.0,-1002000000.0,348000000.0,14711000000.0,-2194000000.0,7492000000.0,18650000000.0,85291000000.0,46000000.0,-357000000.0,1386000000.0,171797000000.0,4656000000.0,-941000000.0,7645000000,52546000000.0,Pfizer Inc.,Healthcare,Drug Manufacturers—General
0,"30 June, 2021",PG,5983000000.0,,-8263000000.0,18793000000.0,,-19058000000.0,15791000000.0,1644000000.0,39144000000.0,14035000000.0,33132000000.0,4009000000.0,23091000000.0,17615000000.0,3263000000.0,-1178000000.0,-502000000.0,-11009000000.0,4725000000.0,23099000000.0,959000000.0,-5893000000.0,-2787000000.0,,,,2735000000.0,-342000000.0,,4019000000.0,45508000000.0,23642000000.0,101000000.0,20351000000.0,10288000000.0,-2834000000.0,-21531000000.0,14352000000.0,-129723000000.0,,3620000000.0,72653000000.0,36974000000.0,,-14750000000.0,18371000000.0,8964000000.0,57325000000.0,,22494000000.0,,14306000000.0,40924000000.0,64848000000.0,,276000000.0,18793000000.0,-55000000.0,192000000.0,,106374000000.0,1391000000.0,-309000000.0,-369000000.0,119307000000.0,13720000000.0,-3903000000.0,,76118000000.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
1,"30 June, 2020",PG,5498000000.0,,-7789000000.0,16860000000.0,,-18069000000.0,16657000000.0,1978000000.0,36314000000.0,12764000000.0,32976000000.0,4009000000.0,27987000000.0,15834000000.0,2731000000.0,-1026000000.0,-465000000.0,-7405000000.0,4178000000.0,23537000000.0,153000000.0,11942000000.0,-3073000000.0,,,,3013000000.0,634000000.0,,4031000000.0,45624000000.0,23792000000.0,-139000000.0,19454000000.0,16181000000.0,3045000000.0,-8367000000.0,13103000000.0,-122818000000.0,,2508000000.0,73822000000.0,34636000000.0,,-17245000000.0,17403000000.0,7411000000.0,54090000000.0,,21542000000.0,,13027000000.0,39901000000.0,64194000000.0,,357000000.0,16860000000.0,6146000000.0,67000000.0,,100239000000.0,1923000000.0,-637000000.0,-710000000.0,120700000000.0,12071000000.0,4849000000.0,,70950000000.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
2,"30 June, 2019",PG,5017000000.0,,-7498000000.0,14207000000.0,,-18222000000.0,17110000000.0,3324000000.0,32916000000.0,3634000000.0,30011000000.0,4009000000.0,22473000000.0,6069000000.0,2103000000.0,-8138000000.0,-509000000.0,-5003000000.0,4951000000.0,20362000000.0,8153000000.0,1670000000.0,-3347000000.0,,,,2824000000.0,-276000000.0,,3132000000.0,46266000000.0,24215000000.0,-88000000.0,18709000000.0,4239000000.0,-3490000000.0,-9994000000.0,3966000000.0,-116488000000.0,,3388000000.0,67516000000.0,34768000000.0,,-16082000000.0,15242000000.0,6694000000.0,53477000000.0,,21271000000.0,,3897000000.0,40273000000.0,63827000000.0,,385000000.0,14207000000.0,3408000000.0,169000000.0,6048000000.0,94918000000.0,1856000000.0,-239000000.0,-973000000.0,115095000000.0,11260000000.0,-817000000.0,,67684000000.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
3,"30 June, 2018",PG,4738000000.0,,-7310000000.0,13689000000.0,,-17751000000.0,16327000000.0,1177000000.0,32400000000.0,9485000000.0,28237000000.0,4009000000.0,23320000000.0,13326000000.0,3465000000.0,-363000000.0,-506000000.0,-7004000000.0,4686000000.0,20863000000.0,-737000000.0,-3000000000.0,-3717000000.0,,,,2834000000.0,-177000000.0,,2964000000.0,51326000000.0,23902000000.0,19000000.0,18711000000.0,2569000000.0,-3511000000.0,-14375000000.0,9861000000.0,-115170000000.0,,1772000000.0,65427000000.0,34432000000.0,,-15953000000.0,14867000000.0,5172000000.0,53143000000.0,,20600000000.0,,9750000000.0,45175000000.0,63846000000.0,,590000000.0,13689000000.0,46000000.0,141000000.0,9281000000.0,98641000000.0,1385000000.0,-188000000.0,2000000000.0,118310000000.0,10344000000.0,-1238000000.0,,66832000000.0,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
0,"30 June, 2021",PH,2090642000.0,,-474510000.0,2379658000.0,5486000.0,-3181177000.0,2155070000.0,4684000.0,3932960000.0,1746100000.0,3096503000.0,90523000.0,5616750000.0,2246957000.0,500096000.0,-132701000.0,-250036000.0,-218818000.0,2538613000.0,6582053000.0,-59298000.0,47603000.0,-209957000.0,,,24744000.0,595390000.0,-298511000.0,,297931000.0,8398307000.0,3519797000.0,95954000.0,1553302000.0,733117000.0,-13000.0,-2623339000.0,1746861000.0,-6937332000.0,104251000.0,2819000.0,11927530000.0,10414680000.0,,-1566727000.0,2575001000.0,106135000.0,11967982000.0,,2398356000.0,-664000.0,1746100000.0,8059687000.0,329619000.0,,15363000.0,2379658000.0,44610000.0,640475000.0,39116000.0,14915497000.0,526781000.0,-85597000.0,113584000.0,20341200000.0,1667878000.0,-1934031000.0,,14347640000.0,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
1,"30 June, 2020",PH,1964195000.0,,-453213000.0,1983890000.0,7561000.0,-5441624000.0,2748908000.0,2623000.0,3532229000.0,1201970000.0,3148373000.0,90523000.0,5034768000.0,1506854000.0,304522000.0,-477036000.0,-308161000.0,-216049000.0,2122534000.0,7652256000.0,127472000.0,-2534253000.0,-232591000.0,,,177576000.0,537531000.0,578853000.0,,250727000.0,6227224000.0,3798913000.0,-30519000.0,1548339000.0,685514000.0,-5023993000.0,449310000.0,1202332000.0,-7923791000.0,126839000.0,86029000.0,13645983000.0,10163291000.0,,-2558875000.0,2070949000.0,128336000.0,11711630000.0,,2431336000.0,-1825000.0,1201970000.0,7869935000.0,416585000.0,,14546000.0,1983890000.0,80741000.0,624465000.0,70805000.0,13643907000.0,-370765000.0,206937000.0,-241967000.0,19887753000.0,1111759000.0,1117774000.0,,13695520000.0,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
2,"30 June, 2019",PH,1678132000.0,,-412404000.0,2077279000.0,13699000.0,-1275113000.0,1935934000.0,2475000.0,3646004000.0,1524516000.0,3151773000.0,90523000.0,7673086000.0,1949475000.0,424392000.0,-127804000.0,-190138000.0,-860052000.0,2450789000.0,6520831000.0,148727000.0,2397630000.0,-195089000.0,,,19223000.0,436189000.0,2452000.0,,236492000.0,5961969000.0,1783277000.0,-16306000.0,1568725000.0,3219767000.0,-218510000.0,902306000.0,1525083000.0,-7368178000.0,150462000.0,228000.0,11608538000.0,10674320000.0,,-2059048000.0,1730140000.0,176308000.0,12243045000.0,,1768287000.0,-64000.0,1524516000.0,5453805000.0,462086000.0,,6183000.0,2077279000.0,-106872000.0,721927000.0,150931000.0,12777538000.0,-12397000.0,-67867000.0,-270887000.0,17576690000.0,1413155000.0,2172351000.0,,14320324000.0,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
3,"30 June, 2018",PH,1621304000.0,,-365174000.0,1966596000.0,,-1660074000.0,1938552000.0,3682000.0,3609596000.0,1060801000.0,3197483000.0,90523000.0,5085238000.0,1702277000.0,640962000.0,-264319000.0,-213873000.0,-381041000.0,2473916000.0,4318559000.0,121678000.0,-62749000.0,-247667000.0,,,8424000.0,466085000.0,-301978000.0,,204193000.0,5859866000.0,2015520000.0,-1154000.0,1643000000.0,822137000.0,23677000.0,-1681972000.0,1061315000.0,-6353224000.0,57623000.0,100411000.0,9454594000.0,10692796000.0,,-1763086000.0,1596700000.0,65237000.0,12335796000.0,,1856237000.0,-114000.0,1060801000.0,5504420000.0,496592000.0,,5627000.0,1966596000.0,3298000.0,793435000.0,32995000.0,11625975000.0,125907000.0,-92209000.0,172397000.0,15320087000.0,1430306000.0,-939325000.0,,14302392000.0,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
0,"31 December, 2020",PNW,334297000.0,1133987000.0,-350577000.0,844493000.0,371271000.0,5350933000.0,6231593000.0,,1634653000.0,550559000.0,1360433000.0,2677482000.0,1198319000.0,648225000.0,78173000.0,-196268000.0,-247501000.0,-1389000.0,432783000.0,6314266000.0,-37316000.0,49685000.0,-1345114000.0,,,67296000.0,686253000.0,-22223000.0,,700407000.0,5633503000.0,282570000.0,,-56341000.0,59968000.0,-1277818000.0,361138000.0,570052000.0,-69085000.0,,,14267628000.0,1952329000.0,,-62796000.0,966365000.0,3271473000.0,2742489000.0,,15268059000.0,-22743000.0,550559000.0,,,232123000,119290000.0,844493000.0,,,,3025106000.0,-6059000.0,11623000.0,-248279000.0,20020421000.0,318585000.0,735847000.0,,3586982000.0,Pinnacle West Capital Corporation,Utilities,Utilities—Regulated Electric
1,"31 December, 2019",PNW,345920000.0,1304073000.0,-329643000.0,694949000.0,265680000.0,5140084000.0,5963264000.0,692000.0,1487356000.0,538320000.0,2078365000.0,2659561000.0,1030030000.0,542040000.0,-15773000.0,-152909000.0,-235251000.0,-1389000.0,408147000.0,4832558000.0,-31952000.0,4517000.0,-1209975000.0,,,78998000.0,664140000.0,-3784000.0,,707722000.0,5430648000.0,290564000.0,,-22989000.0,10283000.0,-1130977000.0,178768000.0,557813000.0,-66523000.0,,800000000.0,12926059000.0,1983853000.0,,-57096000.0,956726000.0,2904366000.0,2776260000.0,,14254287000.0,-22744000.0,538320000.0,,,224467000,122540000.0,694949000.0,,,,2837610000.0,50641000.0,-51826000.0,-179870000.0,18479247000.0,346448000.0,530463000.0,,3471209000.0,Pinnacle West Capital Corporation,Utilities,Utilities—Regulated Electric
2,"31 December, 2018",PNW,294094000.0,1342941000.0,-308892000.0,823478000.0,224143000.0,4960013000.0,6028301000.0,692000.0,1578387000.0,511047000.0,1648964000.0,2634265000.0,924991000.0,664442000.0,133902000.0,-159036000.0,-243465000.0,-5055000.0,400988000.0,4638232000.0,137379000.0,-8126000.0,-1203349000.0,,,10525000.0,650955000.0,12794000.0,,694979000.0,5222915000.0,262902000.0,,-49791000.0,5766000.0,-1192824000.0,-92446000.0,530540000.0,-52533000.0,,500000000.0,12315497000.0,2112860000.0,,-47708000.0,1277144000.0,2829858000.0,2867769000.0,,13646451000.0,-22744000.0,511047000.0,,,222346000,125790000.0,823478000.0,,,,2641183000.0,-14602000.0,-6103000.0,-19688000.0,17664202000.0,277336000.0,244245000.0,,3691247000.0,Pinnacle West Capital Corporation,Utilities,Utilities—Regulated Electric
3,"31 December, 2017",PNW,289270000.0,1202302000.0,-289793000.0,934427000.0,298058000.0,4749501000.0,5895787000.0,692000.0,1634888000.0,488456000.0,1197852000.0,2614805000.0,1016288000.0,766221000.0,258272000.0,-168206000.0,-219796000.0,-13390000.0,415068000.0,4789713000.0,173016000.0,5011000.0,-1430886000.0,,,2349000.0,610629000.0,-98282000.0,,669971000.0,5006690000.0,257189000.0,,-24664000.0,13892000.0,-1428537000.0,315512000.0,507949000.0,-50626000.0,,82000000.0,11883352000.0,1930408000.0,,-45002000.0,1118036000.0,2674936000.0,2630869000.0,,13070669000.0,-22744000.0,488456000.0,,,191007000,129040000.0,934427000.0,,,,2442511000.0,-23769000.0,-6683000.0,-44955000.0,17019082000.0,256442000.0,641439000.0,,3565296000.0,Pinnacle West Capital Corporation,Utilities,Utilities—Regulated Electric
0,"31 December, 2021",PPL,322000000.0,1236000000.0,-1279000000.0,1482000000.0,106000000.0,12664000000.0,6385000000.0,9000000.0,2750000000.0,-1480000000.0,2323000000.0,8000000.0,5007000000.0,521000000.0,503000000.0,-961000000.0,-918000000.0,-1003000000.0,948000000.0,10745000000.0,2763000000.0,3129000000.0,-1973000000.0,,,9930000000.0,1121000000.0,-14000000.0,,987000000.0,13723000000.0,343000000.0,8000000.0,-21000000.0,3571000000.0,7957000000.0,-7390000000.0,18000000.0,-1160000000.0,12000000.0,475000000.0,19500000000.0,3033000000.0,,-157000000.0,2270000000.0,1625000000.0,4301000000.0,-1498000000.0,25532000000.0,-81000000.0,-1480000000.0,716000000.0,12303000000.0,207000000,,1482000000.0,,,,2572000000.0,24000000.0,,-171000000.0,33223000000.0,679000000.0,-5036000000.0,,5783000000.0,PPL Corporation,Utilities,Utilities—Regulated Electric
1,"31 December, 2020",PPL,302000000.0,1262000000.0,-1275000000.0,1592000000.0,19113000000.0,12306000000.0,5986000000.0,34000000.0,2796000000.0,1468000000.0,15055000000.0,8000000.0,20900000000.0,954000000.0,314000000.0,-638000000.0,-634000000.0,-1003000000.0,990000000.0,13702000000.0,281000000.0,-217000000.0,-2270000000.0,,,-988000000.0,1080000000.0,-70000000.0,,11932000000.0,13373000000.0,351000000.0,17000000.0,2000000.0,442000000.0,-3258000000.0,386000000.0,640000000.0,-4220000000.0,17000000.0,1076000000.0,34743000000.0,2678000000.0,,-4220000000.0,2746000000.0,1649000000.0,3882000000.0,829000000.0,24500000000.0,251000000.0,1469000000.0,716000000.0,12270000000.0,180000000,,1592000000.0,,,,5315000000.0,-1000000.0,,-144000000.0,48116000000.0,745000000.0,1376000000.0,,5474000000.0,PPL Corporation,Utilities,Utilities—Regulated Electric
2,"31 December, 2019",PPL,332000000.0,1492000000.0,-1192000000.0,1534000000.0,245000000.0,9051000000.0,6983000000.0,1167000000.0,2661000000.0,1745000000.0,4900000000.0,8000000.0,2767000000.0,919000000.0,183000000.0,-615000000.0,-621000000.0,-1003000000.0,1296000000.0,20806000000.0,48000000.0,39000000.0,-2243000000.0,,,-837000000.0,1007000000.0,-3000000.0,,1300000000.0,12991000000.0,742000000.0,10000000.0,-8000000.0,815000000.0,-3080000000.0,836000000.0,736000000.0,-4358000000.0,24000000.0,1176000000.0,32689000000.0,2941000000.0,,-4358000000.0,2427000000.0,2491000000.0,4068000000.0,1010000000.0,36482000000.0,403000000.0,1746000000.0,3198000000.0,12214000000.0,186000000,,1534000000.0,,,,5127000000.0,-66000000.0,,-314000000.0,45680000000.0,956000000.0,458000000.0,,5602000000.0,PPL Corporation,Utilities,Utilities—Regulated Electric
3,"31 December, 2018",PPL,303000000.0,1673000000.0,-1133000000.0,3109000000.0,172000000.0,7779000000.0,7019000000.0,698000000.0,4258000000.0,1825000000.0,4563000000.0,7000000.0,2432000000.0,2285000000.0,458000000.0,-824000000.0,-963000000.0,-1003000000.0,1266000000.0,20157000000.0,48000000.0,132000000.0,-3238000000.0,,,-64000000.0,1172000000.0,69000000.0,,1299000000.0,11657000000.0,716000000.0,-18000000.0,-257000000.0,621000000.0,-3361000000.0,690000000.0,1827000000.0,-3964000000.0,28000000.0,534000000.0,31739000000.0,3527000000.0,,-3964000000.0,2821000000.0,2628000000.0,4676000000.0,1010000000.0,34458000000.0,-20000000.0,1827000000.0,3162000000.0,11021000000.0,312000000,,3109000000.0,-59000000.0,,,4593000000.0,78000000.0,17000000.0,-342000000.0,43396000000.0,989000000.0,1145000000.0,,7785000000.0,PPL Corporation,Utilities,Utilities—Regulated Electric
0,"26 September, 2021",QCOM,3228000000.0,,-3008000000.0,9789000000.0,854000000.0,1246000000.0,5210000000.0,347000000.0,19304000000.0,9043000000.0,11951000000.0,,20075000000.0,10274000000.0,1231000000.0,485000000.0,-559000000.0,-4103000000.0,3579000000.0,13701000000.0,372000000.0,409000000.0,-1888000000.0,,,-59000000.0,1582000000.0,426000000.0,,3526000000.0,9950000000.0,1458000000.0,27000000.0,2339000000.0,7116000000.0,-3356000000.0,-6798000000.0,9043000000.0,128000000.0,1591000000.0,1544000000.0,31290000000.0,14262000000.0,,128000000.0,10536000000.0,6124000000.0,23777000000.0,,5072000000.0,-35000000.0,9043000000.0,7246000000.0,,,,9789000000.0,-32000000.0,1265000000.0,5298000000.0,9822000000.0,293000000.0,-622000000.0,-558000000.0,41240000000.0,2750000000.0,1000000.0,7176000000,33566000000.0,QUALCOMM Incorporated,Technology,Semiconductors
1,"27 September, 2020",QCOM,2598000000.0,,-2882000000.0,6227000000.0,704000000.0,-1899000000.0,5248000000.0,329000000.0,14276000000.0,5198000000.0,8672000000.0,586000000.0,18519000000.0,5719000000.0,521000000.0,-508000000.0,-602000000.0,-2797000000.0,4003000000.0,15226000000.0,830000000.0,-5132000000.0,-1407000000.0,,,43000000.0,1393000000.0,-1529000000.0,,3016000000.0,6077000000.0,1653000000.0,24000000.0,2074000000.0,6707000000.0,-5263000000.0,-5707000000.0,5198000000.0,207000000.0,1351000000.0,,29517000000.0,9255000000.0,,207000000.0,5814000000.0,3911000000.0,17304000000.0,,4171000000.0,-128000000.0,5198000000.0,6323000000.0,,,,6227000000.0,-3714000000.0,1017000000.0,4507000000.0,5284000000.0,661000000.0,-1157000000.0,418000000.0,35594000000.0,2248000000.0,-229000000.0,5975000000,23531000000.0,QUALCOMM Incorporated,Technology,Semiconductors
2,"29 September, 2019",QCOM,1400000000.0,,-2968000000.0,8081000000.0,634000000.0,-3545000000.0,5676000000.0,414000000.0,15674000000.0,4386000000.0,8935000000.0,343000000.0,16765000000.0,7481000000.0,3095000000.0,-600000000.0,-627000000.0,-2061000000.0,2471000000.0,13437000000.0,2723000000.0,62000000.0,-887000000.0,,,67000000.0,1401000000.0,1373000000.0,,2894000000.0,4909000000.0,2172000000.0,-32000000.0,2195000000.0,11839000000.0,-806000000.0,-6386000000.0,4386000000.0,100000000.0,1196000000.0,1997000000.0,28048000000.0,8599000000.0,,100000000.0,7286000000.0,3491000000.0,16192000000.0,,3081000000.0,-1268000000.0,4386000000.0,6282000000.0,,,,8081000000.0,266000000.0,1166000000.0,421000000.0,4466000000.0,-572000000.0,273000000.0,-2298000000.0,32957000000.0,1368000000.0,-503000000.0,5398000000,24273000000.0,QUALCOMM Incorporated,Technology,Semiconductors
3,"30 September, 2018",QCOM,1693000000.0,,-3466000000.0,3774000000.0,699000000.0,-8646000000.0,5157000000.0,603000000.0,12367000000.0,-4964000000.0,11389000000.0,,17384000000.0,392000000.0,5356000000.0,-3382000000.0,-768000000.0,-22860000000.0,2904000000.0,15365000000.0,5539000000.0,-25252000000.0,-784000000.0,,,17000000.0,1561000000.0,734000000.0,,3978000000.0,807000000.0,2955000000.0,-41000000.0,2986000000.0,11777000000.0,2381000000.0,-31500000000.0,-4964000000.0,265000000.0,936000000.0,,31911000000.0,10244000000.0,,265000000.0,3908000000.0,1854000000.0,18837000000.0,,2975000000.0,-268000000.0,-4964000000.0,6498000000.0,,-18000000.0,,3774000000.0,3474000000.0,1052000000.0,311000000.0,542000000.0,-328000000.0,337000000.0,1029000000.0,32718000000.0,1825000000.0,-5509000000.0,5625000000,22611000000.0,QUALCOMM Incorporated,Technology,Semiconductors
0,"31 December, 2021",REGN,1951300000.0,,,8946800000.0,,18768800000.0,753500000.0,1672300000.0,10726100000.0,8075300000.0,3932500000.0,100000.0,14014900000.0,9325800000.0,1250500000.0,379000000.0,-57300000.0,-2678100000.0,6036500000.0,1980000000.0,636300000.0,690800000.0,-551900000.0,,,,286200000.0,-1927400000.0,,1055700000.0,18768800000.0,,,1824900000.0,2885600000.0,-5384700000.0,-1005800000.0,8075300000.0,-8287100000.0,876900000.0,,6666000000.0,5345600000.0,,-26200000.0,7081300000.0,1059700000.0,7124900000.0,,3482200000.0,,8075300000.0,,8087500000.0,-45600000,,8946800000.0,-4832800000.0,6878000000.0,2809100000.0,18968300000.0,745900000.0,-494300000.0,-240700000.0,25434800000.0,564000000.0,,,16071700000.0,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology
